qseqid	sseqid	sstart	send	sstrand	pident	length	mismatch	gapopen	qlen	hit_min	hit_max	sys_id	type	subtype	sys_nt_begin	sys_nt_end	genome_length	norm_mid
pa02874_19	PQ533663	5986	5955	minus	96.875	32	1	0	32	5955	5986	PQ533663_acrif3_2	Anti_CRISPR	acrif3	5401	6274	37435	0.1559369573928142
pa02874_19	PQ533663	5986	5955	minus	96.875	32	1	0	32	5955	5986	PQ533663_acrif5_3	Anti_CRISPR	acrif5	5817	6274	37435	0.1614932549752905
pa02874_19	PQ533665	5986	5955	minus	96.875	32	1	0	32	5955	5986	PQ533665_acrif3_2	Anti_CRISPR	acrif3	5401	6274	37849	0.15423128748447779
pa02874_19	PQ533665	5986	5955	minus	96.875	32	1	0	32	5955	5986	PQ533665_acrif5_3	Anti_CRISPR	acrif5	5817	6274	37849	0.15972680916272558
pa02874_19	PQ533670	5986	5955	minus	96.875	32	1	0	32	5955	5986	PQ533670_acrif3_2	Anti_CRISPR	acrif3	5401	6274	37215	0.15685879349724574
pa02874_19	PQ533670	5986	5955	minus	96.875	32	1	0	32	5955	5986	PQ533670_acrif5_3	Anti_CRISPR	acrif5	5817	6274	37215	0.16244793765954588
pa02874_19	JX434030	6150	6119	minus	96.875	32	1	0	32	6119	6150	JX434030_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37738	0.1547246806932005
pa02874_19	JX434030	6150	6119	minus	96.875	32	1	0	32	6119	6150	JX434030_acrif3_3	Anti_CRISPR	acrif3	5565	6438	37738	0.1590306852509407
pa02874_19	JX434030	6150	6119	minus	96.875	32	1	0	32	6119	6150	JX434030_acrif5_4	Anti_CRISPR	acrif5	5981	6438	37738	0.16454237108484818
pa02874_19	KF475786	5986	5955	minus	96.875	32	1	0	32	5955	5986	KF475786_acrif3_2	Anti_CRISPR	acrif3	5401	6274	36836	0.15847268976001738
pa02874_19	KF475786	5986	5955	minus	96.875	32	1	0	32	5955	5986	KF475786_acrif5_3	Anti_CRISPR	acrif5	5817	6274	36836	0.1641193397763058
pa02874_19	KM389459	5986	5955	minus	96.875	32	1	0	32	5955	5986	KM389459_acrif3_2	Anti_CRISPR	acrif3	5401	6274	37412	0.15603282369293275
pa02874_19	KM389459	5986	5955	minus	96.875	32	1	0	32	5955	5986	KM389459_acrif5_3	Anti_CRISPR	acrif5	5817	6274	37412	0.16159253715385438
pa02874_19	KM389461	5986	5955	minus	96.875	32	1	0	32	5955	5986	KM389461_acrif3_2	Anti_CRISPR	acrif3	5401	6274	37396	0.1560995828430848
pa02874_19	KM389461	5986	5955	minus	96.875	32	1	0	32	5955	5986	KM389461_acrif5_3	Anti_CRISPR	acrif5	5817	6274	37396	0.16166167504545942
pa02874_19	KM389462	5986	5955	minus	96.875	32	1	0	32	5955	5986	KM389462_acrif3_2	Anti_CRISPR	acrif3	5401	6274	37171	0.15704447015146217
pa02874_19	KM389462	5986	5955	minus	96.875	32	1	0	32	5955	5986	KM389462_acrif5_3	Anti_CRISPR	acrif5	5817	6274	37171	0.16264023028705174
pa02874_19	KT968832	5986	5955	minus	96.875	32	1	0	32	5955	5986	KT968832_acrif3_2	Anti_CRISPR	acrif3	5401	6274	37712	0.15479157827747136
pa02874_19	KT968832	5986	5955	minus	96.875	32	1	0	32	5955	5986	KT968832_acrif5_3	Anti_CRISPR	acrif5	5817	6274	37712	0.16030706406448875
pa02874_19	LT999987	6150	6119	minus	96.875	32	1	0	32	6119	6150	LT999987_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37494	0.15573158372006188
pa02874_19	LT999987	6150	6119	minus	96.875	32	1	0	32	6119	6150	LT999987_acrif3_3	Anti_CRISPR	acrif3	5565	6438	37494	0.16006561049767962
pa02874_19	LT999987	6150	6119	minus	96.875	32	1	0	32	6119	6150	LT999987_acrif5_4	Anti_CRISPR	acrif5	5981	6438	37494	0.16561316477303034
pa02874_19	MH643778	5986	5955	minus	96.875	32	1	0	32	5955	5986	MH643778_acrif3_2	Anti_CRISPR	acrif3	5401	6274	46146	0.1265006717808694
pa02874_19	MH643778	5986	5955	minus	96.875	32	1	0	32	5955	5986	MH643778_acrif5_3	Anti_CRISPR	acrif5	5817	6274	46146	0.13100810471113422
pa02874_19	HM624080	5986	5955	minus	96.875	32	1	0	32	5955	5986	HM624080_acrif3_2	Anti_CRISPR	acrif3	5401	6274	34551	0.16895314173251136
pa02874_19	HM624080	5986	5955	minus	96.875	32	1	0	32	5955	5986	HM624080_acrif5_3	Anti_CRISPR	acrif5	5817	6274	34551	0.17497322798182396
pa02874_19	OR683402	6150	6119	minus	96.875	32	1	0	32	6119	6150	OR683402_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37988	0.15370643361061387
pa02874_19	OR683402	6150	6119	minus	96.875	32	1	0	32	6119	6150	OR683402_acrif3_3	Anti_CRISPR	acrif3	5565	6438	37988	0.15798410024218174
pa02874_19	OR683402	6150	6119	minus	96.875	32	1	0	32	6119	6150	OR683402_acrif5_4	Anti_CRISPR	acrif5	5981	6438	37988	0.1634595135305886
pa02876_38	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02889_27	PX963123.1	24901	24932	plus	100	32	0	0	32	24901	24932	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa02889_27	OQ594956	21308	21339	plus	100	32	0	0	32	21308	21339	OQ594956_acrif23_1	Anti_CRISPR	acrif23	20947	21426	42817	0.4948151435177616
pa02889_48	JX434030	5299	5268	minus	100	32	0	0	32	5268	5299	JX434030_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37738	0.1547246806932005
pa02889_48	LT999987	5299	5268	minus	100	32	0	0	32	5268	5299	LT999987_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37494	0.15573158372006188
pa02889_48	OR683402	5299	5268	minus	100	32	0	0	32	5268	5299	OR683402_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37988	0.15370643361061387
pa02892_7	PX963123.1	24570	24601	plus	100	32	0	0	32	24570	24601	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa02892_7	OQ594956	20977	21008	plus	100	32	0	0	32	20977	21008	OQ594956_acrif23_1	Anti_CRISPR	acrif23	20947	21426	42817	0.4948151435177616
pa02899_4	PX963123.1	2842	2873	plus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02902_3	PX963123.1	24901	24932	plus	100	32	0	0	32	24901	24932	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa02902_3	OQ594956	21308	21339	plus	100	32	0	0	32	21308	21339	OQ594956_acrif23_1	Anti_CRISPR	acrif23	20947	21426	42817	0.4948151435177616
pa02902_68	PX963123.1	24901	24932	plus	100	32	0	0	32	24901	24932	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa02902_68	OQ594956	21308	21339	plus	100	32	0	0	32	21308	21339	OQ594956_acrif23_1	Anti_CRISPR	acrif23	20947	21426	42817	0.4948151435177616
pa02903_31	PX963123.1	24932	24901	minus	100	32	0	0	32	24901	24932	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa02903_31	OQ594956	21339	21308	minus	100	32	0	0	32	21308	21339	OQ594956_acrif23_1	Anti_CRISPR	acrif23	20947	21426	42817	0.4948151435177616
pa02934_37	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02935_8	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02938_8	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02939_8	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02965_8	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02978_37	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02979_9	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02980_9	PX963123.1	2873	2842	minus	100	32	0	0	32	2842	2873	PX963123.1_acb1_2	Anti_CBASS	acb1	1287	3095	50081	0.04374912641520736
pa02986_49	PZ122515.1	5280	5311	plus	100	32	0	0	32	5280	5311	PZ122515.1_acrie3_2	Anti_CRISPR	acrie3	5240	5947	37399	0.1495628225353619
pa02986_49	PQ533655	5154	5185	plus	100	32	0	0	32	5154	5185	PQ533655_acrie3_2	Anti_CRISPR	acrie3	5114	5821	37891	0.14429547913752605
pa02986_49	JN811560	5160	5191	plus	100	32	0	0	32	5160	5191	JN811560_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37810	0.14476329013488495
pa02986_49	KM389337	5160	5191	plus	100	32	0	0	32	5160	5191	KM389337_acrie3_1	Anti_CRISPR	acrie3	5120	5317	16937	0.30811241660270416
pa02986_49	JQ067085	5160	5191	plus	100	32	0	0	32	5160	5191	JQ067085_acrie3_2	Anti_CRISPR	acrie3	5120	5827	36063	0.15177605856417936
pa02986_49	MK144667	5160	5191	plus	100	32	0	0	32	5160	5191	MK144667_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37699	0.1451895275736757
pa02986_49	MK511019	5160	5191	plus	100	32	0	0	32	5160	5191	MK511019_acrie3_2	Anti_CRISPR	acrie3	5120	5827	26141	0.2093837267128266
pa02986_49	MK511017	5160	5191	plus	100	32	0	0	32	5160	5191	MK511017_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37652	0.14537076383724637
pa02986_49	MK511020	5160	5191	plus	100	32	0	0	32	5160	5191	MK511020_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37672	0.14529358674877893
pa02986_49	MK511021	5160	5191	plus	100	32	0	0	32	5160	5191	MK511021_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37599	0.14557568020426076
pa02986_49	MK511022	5160	5191	plus	100	32	0	0	32	5160	5191	MK511022_acrie3_2	Anti_CRISPR	acrie3	5120	5827	44214	0.12379563034333017
pa02986_49	MK511023	5160	5191	plus	100	32	0	0	32	5160	5191	MK511023_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37587	0.14562215659669567
pa02986_49	MK511024	5160	5191	plus	100	32	0	0	32	5160	5191	MK511024_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37606	0.1455485826729777
pa02986_49	MK511025	5160	5191	plus	100	32	0	0	32	5160	5191	MK511025_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37704	0.1451702737110121
pa02986_49	MK511026	5160	5191	plus	100	32	0	0	32	5160	5191	MK511026_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37587	0.14562215659669567
pa02986_49	MK511027	5160	5191	plus	100	32	0	0	32	5160	5191	MK511027_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37624	0.14547894960663407
pa02986_49	MK511029	5160	5191	plus	100	32	0	0	32	5160	5191	MK511029_acrie3_2	Anti_CRISPR	acrie3	5120	5827	38386	0.14259104881988224
pa02986_49	MK511030	5160	5191	plus	100	32	0	0	32	5160	5191	MK511030_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37585	0.14562990554742583
pa02986_49	MK511028	5160	5191	plus	100	32	0	0	32	5160	5191	MK511028_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37585	0.14562990554742583
pa02986_49	MK511032	5160	5191	plus	100	32	0	0	32	5160	5191	MK511032_acrie3_2	Anti_CRISPR	acrie3	5120	5827	39583	0.13827905919207742
pa02986_49	MK511033	5160	5191	plus	100	32	0	0	32	5160	5191	MK511033_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37685	0.14524346556985537
pa02986_49	MK511031	5160	5191	plus	100	32	0	0	32	5160	5191	MK511031_acrie3_2	Anti_CRISPR	acrie3	5120	5827	30984	0.17665569326103794
pa02986_49	MK511034	5160	5191	plus	100	32	0	0	32	5160	5191	MK511034_acrie3_2	Anti_CRISPR	acrie3	5120	5827	38185	0.143341626293047
pa02986_49	MK511035	5160	5191	plus	100	32	0	0	32	5160	5191	MK511035_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37728	0.1450779262086514
pa02986_49	MK511037	5160	5191	plus	100	32	0	0	32	5160	5191	MK511037_acrie3_2	Anti_CRISPR	acrie3	5120	5827	27480	0.19918122270742358
pa02986_49	MK511038	5160	5191	plus	100	32	0	0	32	5160	5191	MK511038_acrie3_2	Anti_CRISPR	acrie3	5120	5827	38441	0.14238703467651725
pa02986_49	MW390886	5280	5311	plus	100	32	0	0	32	5280	5311	MW390886_acrie3_2	Anti_CRISPR	acrie3	5240	5947	37576	0.14885831381733022
pa02990_32	PX852245.1	52104	52135	plus	100	32	0	0	32	52104	52135	PX852245.1_vcrx091_093_1	Anti_CRISPR	vcrx091_093	51215	54080	64081	0.8215773786301712
pa02990_32	MK511040	51168	51199	plus	100	32	0	0	32	51168	51199	MK511040_vcrx091_093_1	Anti_CRISPR	vcrx091_093	50342	53144	62693	0.8253393520807746
pa02995_26	PX852245.1	51969	52000	plus	100	32	0	0	32	51969	52000	PX852245.1_vcrx091_093_1	Anti_CRISPR	vcrx091_093	51215	54080	64081	0.8215773786301712
pa02995_26	MK511040	51033	51064	plus	100	32	0	0	32	51033	51064	MK511040_vcrx091_093_1	Anti_CRISPR	vcrx091_093	50342	53144	62693	0.8253393520807746
pa02995_28	PX963123.1	23496	23527	plus	100	32	0	0	32	23496	23527	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa02995_28	PX963123.1	23496	23527	plus	100	32	0	0	32	23496	23527	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03014_37	PZ122515.1	5280	5311	plus	100	32	0	0	32	5280	5311	PZ122515.1_acrie3_2	Anti_CRISPR	acrie3	5240	5947	37399	0.1495628225353619
pa03014_37	PQ533655	5154	5185	plus	100	32	0	0	32	5154	5185	PQ533655_acrie3_2	Anti_CRISPR	acrie3	5114	5821	37891	0.14429547913752605
pa03014_37	JN811560	5160	5191	plus	100	32	0	0	32	5160	5191	JN811560_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37810	0.14476329013488495
pa03014_37	KM389337	5160	5191	plus	100	32	0	0	32	5160	5191	KM389337_acrie3_1	Anti_CRISPR	acrie3	5120	5317	16937	0.30811241660270416
pa03014_37	JQ067085	5160	5191	plus	100	32	0	0	32	5160	5191	JQ067085_acrie3_2	Anti_CRISPR	acrie3	5120	5827	36063	0.15177605856417936
pa03014_37	MK144667	5160	5191	plus	100	32	0	0	32	5160	5191	MK144667_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37699	0.1451895275736757
pa03014_37	MK511019	5160	5191	plus	100	32	0	0	32	5160	5191	MK511019_acrie3_2	Anti_CRISPR	acrie3	5120	5827	26141	0.2093837267128266
pa03014_37	MK511017	5160	5191	plus	100	32	0	0	32	5160	5191	MK511017_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37652	0.14537076383724637
pa03014_37	MK511020	5160	5191	plus	100	32	0	0	32	5160	5191	MK511020_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37672	0.14529358674877893
pa03014_37	MK511021	5160	5191	plus	100	32	0	0	32	5160	5191	MK511021_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37599	0.14557568020426076
pa03014_37	MK511022	5160	5191	plus	100	32	0	0	32	5160	5191	MK511022_acrie3_2	Anti_CRISPR	acrie3	5120	5827	44214	0.12379563034333017
pa03014_37	MK511023	5160	5191	plus	100	32	0	0	32	5160	5191	MK511023_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37587	0.14562215659669567
pa03014_37	MK511024	5160	5191	plus	100	32	0	0	32	5160	5191	MK511024_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37606	0.1455485826729777
pa03014_37	MK511025	5160	5191	plus	100	32	0	0	32	5160	5191	MK511025_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37704	0.1451702737110121
pa03014_37	MK511026	5160	5191	plus	100	32	0	0	32	5160	5191	MK511026_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37587	0.14562215659669567
pa03014_37	MK511027	5160	5191	plus	100	32	0	0	32	5160	5191	MK511027_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37624	0.14547894960663407
pa03014_37	MK511029	5160	5191	plus	100	32	0	0	32	5160	5191	MK511029_acrie3_2	Anti_CRISPR	acrie3	5120	5827	38386	0.14259104881988224
pa03014_37	MK511030	5160	5191	plus	100	32	0	0	32	5160	5191	MK511030_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37585	0.14562990554742583
pa03014_37	MK511028	5160	5191	plus	100	32	0	0	32	5160	5191	MK511028_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37585	0.14562990554742583
pa03014_37	MK511032	5160	5191	plus	100	32	0	0	32	5160	5191	MK511032_acrie3_2	Anti_CRISPR	acrie3	5120	5827	39583	0.13827905919207742
pa03014_37	MK511033	5160	5191	plus	100	32	0	0	32	5160	5191	MK511033_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37685	0.14524346556985537
pa03014_37	MK511031	5160	5191	plus	100	32	0	0	32	5160	5191	MK511031_acrie3_2	Anti_CRISPR	acrie3	5120	5827	30984	0.17665569326103794
pa03014_37	MK511034	5160	5191	plus	100	32	0	0	32	5160	5191	MK511034_acrie3_2	Anti_CRISPR	acrie3	5120	5827	38185	0.143341626293047
pa03014_37	MK511035	5160	5191	plus	100	32	0	0	32	5160	5191	MK511035_acrie3_2	Anti_CRISPR	acrie3	5120	5827	37728	0.1450779262086514
pa03014_37	MK511037	5160	5191	plus	100	32	0	0	32	5160	5191	MK511037_acrie3_2	Anti_CRISPR	acrie3	5120	5827	27480	0.19918122270742358
pa03014_37	MK511038	5160	5191	plus	100	32	0	0	32	5160	5191	MK511038_acrie3_2	Anti_CRISPR	acrie3	5120	5827	38441	0.14238703467651725
pa03014_37	MW390886	5280	5311	plus	100	32	0	0	32	5280	5311	MW390886_acrie3_2	Anti_CRISPR	acrie3	5240	5947	37576	0.14885831381733022
pa03016_39	HG798806	43947	43916	minus	100	32	0	0	32	43916	43947	HG798806_acrif7_2	Anti_CRISPR	acrif7	43781	44183	45549	0.9655974884190652
pa03016_39	ON778006	44326	44295	minus	100	32	0	0	32	44295	44326	ON778006_acrif7_2	Anti_CRISPR	acrif7	44160	44562	45928	0.9658813795506009
pa03016_39	OP868670	40321	40290	minus	100	32	0	0	32	40290	40321	OP868670_acrif7_2	Anti_CRISPR	acrif7	40155	40557	43884	0.9196062346185397
pa03017_9	MN096267	40631	40662	plus	100	32	0	0	32	40631	40662	MN096267_Adnd_p0020_p0021_1	Anti_Dnd	Adnd_p0020_p0021	40238	41038	51544	0.7884137823995033
pa03064_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03064_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03065_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03065_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03067_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03067_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03069_12	JX434030	5268	5299	plus	100	32	0	0	32	5268	5299	JX434030_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37738	0.1547246806932005
pa03069_12	LT999987	5268	5299	plus	100	32	0	0	32	5268	5299	LT999987_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37494	0.15573158372006188
pa03069_12	OR683402	5268	5299	plus	100	32	0	0	32	5268	5299	OR683402_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37988	0.15370643361061387
pa03070_42	PX852245.1	52104	52135	plus	100	32	0	0	32	52104	52135	PX852245.1_vcrx091_093_1	Anti_CRISPR	vcrx091_093	51215	54080	64081	0.8215773786301712
pa03070_42	MK511040	51168	51199	plus	100	32	0	0	32	51168	51199	MK511040_vcrx091_093_1	Anti_CRISPR	vcrx091_093	50342	53144	62693	0.8253393520807746
pa03072_9	PQ533661	5925	5897	minus	100	29	0	0	32	5897	5925	PQ533661_acrie2_2	Anti_CRISPR	acrie2	5232	6183	36763	0.15525120365584963
pa03072_9	PQ533661	5925	5897	minus	100	29	0	0	32	5897	5925	PQ533661_acrif3_3	Anti_CRISPR	acrif3	5543	6183	36763	0.1594809999183962
pa03072_9	JX434033	5925	5897	minus	100	29	0	0	32	5897	5925	JX434033_acrie2_2	Anti_CRISPR	acrie2	5232	6183	36427	0.15668322947264393
pa03072_9	JX434033	5925	5897	minus	100	29	0	0	32	5897	5925	JX434033_acrif3_3	Anti_CRISPR	acrif3	5543	6183	36427	0.16095204106843825
pa03072_9	KU199707	5925	5897	minus	100	29	0	0	32	5897	5925	KU199707_acrie2_2	Anti_CRISPR	acrie2	5232	6183	36434	0.15665312620080146
pa03072_9	KU199707	5925	5897	minus	100	29	0	0	32	5897	5925	KU199707_acrif3_3	Anti_CRISPR	acrif3	5543	6183	36434	0.16092111763737169
pa03072_9	DQ873690	5925	5897	minus	100	29	0	0	32	5897	5925	DQ873690_acrie2_2	Anti_CRISPR	acrie2	5232	6183	36407	0.15676930260664157
pa03072_9	DQ873690	5925	5897	minus	100	29	0	0	32	5897	5925	DQ873690_acrif3_3	Anti_CRISPR	acrif3	5543	6183	36407	0.1610404592523416
pa03072_9	JN808773	5925	5897	minus	100	29	0	0	32	5897	5925	JN808773_acrie2_2	Anti_CRISPR	acrie2	5232	6183	37372	0.15272128866531093
pa03072_9	JN808773	5925	5897	minus	100	29	0	0	32	5897	5925	JN808773_acrif3_3	Anti_CRISPR	acrif3	5543	6183	37372	0.15688215776517178
pa03072_9	PQ571159	5489	5461	minus	100	29	0	0	32	5461	5489	PQ571159_acrif3_2	Anti_CRISPR	acrif3	5107	5747	37832	0.14344998942694015
pa03072_9	PV425003	5801	5773	minus	100	29	0	0	32	5773	5801	PV425003_acrie2_2	Anti_CRISPR	acrie2	5108	6059	67335	0.08292121482141532
pa03072_9	PV425003	5801	5773	minus	100	29	0	0	32	5773	5801	PV425003_acrif3_3	Anti_CRISPR	acrif3	5419	6059	67335	0.0852305635999109
pa03087_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03087_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03089_12	JX434030	5268	5299	plus	100	32	0	0	32	5268	5299	JX434030_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37738	0.1547246806932005
pa03089_12	LT999987	5268	5299	plus	100	32	0	0	32	5268	5299	LT999987_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37494	0.15573158372006188
pa03089_12	OR683402	5268	5299	plus	100	32	0	0	32	5268	5299	OR683402_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37988	0.15370643361061387
pa03089_43	PX963123.1	24901	24932	plus	100	32	0	0	32	24901	24932	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03089_43	OQ594956	21308	21339	plus	100	32	0	0	32	21308	21339	OQ594956_acrif23_1	Anti_CRISPR	acrif23	20947	21426	42817	0.4948151435177616
pa03094_12	JX434030	5268	5299	plus	100	32	0	0	32	5268	5299	JX434030_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37738	0.1547246806932005
pa03094_12	LT999987	5268	5299	plus	100	32	0	0	32	5268	5299	LT999987_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37494	0.15573158372006188
pa03094_12	OR683402	5268	5299	plus	100	32	0	0	32	5268	5299	OR683402_acrie1_2	Anti_CRISPR	acrie1	5240	6438	37988	0.15370643361061387
pa03094_42	PX963123.1	24901	24932	plus	100	32	0	0	32	24901	24932	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03094_42	OQ594956	21308	21339	plus	100	32	0	0	32	21308	21339	OQ594956_acrif23_1	Anti_CRISPR	acrif23	20947	21426	42817	0.4948151435177616
pa03095_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03095_1	PX963123.1	23503	23473	minus	100	31	0	0	33	23473	23503	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03099_6	PX963123.1	23496	23527	plus	100	32	0	0	32	23496	23527	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03099_6	PX963123.1	23496	23527	plus	100	32	0	0	32	23496	23527	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03100_6	PX963123.1	23496	23527	plus	100	32	0	0	32	23496	23527	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03100_6	PX963123.1	23496	23527	plus	100	32	0	0	32	23496	23527	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03101_57	PX963123.1	23527	23496	minus	100	32	0	0	32	23496	23527	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03101_57	PX963123.1	23527	23496	minus	100	32	0	0	32	23496	23527	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03119_16	PX963123.1	23527	23496	minus	100	32	0	0	32	23496	23527	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
pa03119_16	PX963123.1	23527	23496	minus	100	32	0	0	32	23496	23527	PX963123.1_acrif24_4	Anti_CRISPR	acrif24	22983	24540	50081	0.4744613725764262
pa03119_18	PX852245.1	52000	51969	minus	100	32	0	0	32	51969	52000	PX852245.1_vcrx091_093_1	Anti_CRISPR	vcrx091_093	51215	54080	64081	0.8215773786301712
pa03119_18	MK511040	51064	51033	minus	100	32	0	0	32	51033	51064	MK511040_vcrx091_093_1	Anti_CRISPR	vcrx091_093	50342	53144	62693	0.8253393520807746
pa03133_21	PX963123.1	23473	23503	plus	100	31	0	0	33	23473	23503	PX963123.1_acrif23_3	Anti_CRISPR	acrif23	22983	25019	50081	0.4792436253269703
