qseqid	sseqid	sstart	send	sstrand	pident	length	mismatch	gapopen	qlen	hit_min	hit_max	sys_id	type	subtype	sys_nt_begin	sys_nt_end	genome_length	norm_mid
pa01662_33	CP171912.1	12870	12901	plus	100	32	0	0	32	12870	12901	GCA_053360815.1_ASM5336081v1_genomic_all_plasmids.part_CP171912.1_acrie1_2	Anti_CRISPR	acrie1	12433	13616	48426	0.26895675876595215
pa01662_33	CP171912.1	12870	12901	plus	100	32	0	0	32	12870	12901	GCA_053360815.1_ASM5336081v1_genomic_all_plasmids.part_CP171912.1_acrif3_3	Anti_CRISPR	acrif3	12758	13616	48426	0.2723123941684219
pa01662_33	CP171891.1	14073	14104	plus	100	32	0	0	32	14073	14104	GCA_053360785.1_ASM5336078v1_genomic_all_plasmids.part_CP171891.1_acrie1_2	Anti_CRISPR	acrie1	13636	14826	49387	0.28815275274869906
pa01662_33	CP171891.1	14073	14104	plus	100	32	0	0	32	14073	14104	GCA_053360785.1_ASM5336078v1_genomic_all_plasmids.part_CP171891.1_acrif3_3	Anti_CRISPR	acrif3	13961	14826	49387	0.291443092311742
pa01662_33	CP171889.1	14074	14105	plus	100	32	0	0	32	14074	14105	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrie1_2	Anti_CRISPR	acrie1	13637	14827	49387	0.2881730009921639
pa01662_33	CP171889.1	14074	14105	plus	100	32	0	0	32	14074	14105	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrif3_3	Anti_CRISPR	acrif3	13962	14827	49387	0.29146334055520684
pa01662_33	CP171967.1	14990	15021	plus	100	32	0	0	32	14990	15021	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrie1_2	Anti_CRISPR	acrie1	14553	15743	48860	0.31002865329512896
pa01662_33	CP171967.1	14990	15021	plus	100	32	0	0	32	14990	15021	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrif3_3	Anti_CRISPR	acrif3	14878	15743	48860	0.31335448219402373
pa01662_33	CP174534.1	13083	13114	plus	100	32	0	0	32	13083	13114	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrie1_3	Anti_CRISPR	acrie1	12646	13829	64794	0.20430132419668487
pa01662_33	CP174534.1	13083	13114	plus	100	32	0	0	32	13083	13114	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrif3_5	Anti_CRISPR	acrif3	12971	13829	64794	0.2068092724634997
pa01662_33	CP174534.1	27071	27102	plus	100	32	0	0	32	27071	27102	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrie1_4	Anti_CRISPR	acrie1	26634	27817	64794	0.42018551100410534
pa01662_33	CP174534.1	27071	27102	plus	100	32	0	0	32	27071	27102	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrif3_6	Anti_CRISPR	acrif3	26959	27817	64794	0.42269345927092017
pa01662_33	CP195765.1	7325	7356	plus	100	32	0	0	32	7325	7356	GCA_051416385.1_ASM5141638v1_genomic_all_plasmids.part_CP195765.1_acrie1_2	Anti_CRISPR	acrie1	6879	8078	52449	0.14258613128944309
pa01662_33	CP195765.1	7325	7356	plus	100	32	0	0	32	7325	7356	GCA_051416385.1_ASM5141638v1_genomic_all_plasmids.part_CP195765.1_acrif3_3	Anti_CRISPR	acrif3	7204	8078	52449	0.14568437911113652
pa01662_33	CP158573.1	2191	2222	plus	100	32	0	0	32	2191	2222	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrie1_2	Anti_CRISPR	acrie1	1745	2944	48972	0.04787429551580495
pa01662_33	CP158573.1	2191	2222	plus	100	32	0	0	32	2191	2222	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrif3_3	Anti_CRISPR	acrif3	2070	2944	48972	0.051192518173650246
pa01662_33	CP151649.1	5840	5871	plus	100	32	0	0	32	5840	5871	GCA_038397815.1_ASM3839781v1_genomic_all_plasmids.part_CP151649.1_acrie1_2	Anti_CRISPR	acrie1	5403	6593	53629	0.11184247328870574
pa01662_33	CP151649.1	5840	5871	plus	100	32	0	0	32	5840	5871	GCA_038397815.1_ASM3839781v1_genomic_all_plasmids.part_CP151649.1_acrif3_3	Anti_CRISPR	acrif3	5728	6593	53629	0.11487255029927837
pa01662_33	CP123954.1	7301	7332	plus	100	32	0	0	32	7301	7332	GCA_029916825.1_ASM2991682v1_genomic_all_plasmids.part_CP123954.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	54119	0.13774275208337183
pa01662_33	CP123954.1	7301	7332	plus	100	32	0	0	32	7301	7332	GCA_029916825.1_ASM2991682v1_genomic_all_plasmids.part_CP123954.1_acrif3_3	Anti_CRISPR	acrif3	7180	8054	54119	0.14074539440861805
pa01662_33	CP096911.1	12121	12152	plus	100	32	0	0	32	12121	12152	GCA_027594985.1_ASM2759498v1_genomic_all_plasmids.part_CP096911.1_acrie1_2	Anti_CRISPR	acrie1	11675	12874	58791	0.2087819564219013
pa01662_33	CP096911.1	12121	12152	plus	100	32	0	0	32	12121	12152	GCA_027594985.1_ASM2759498v1_genomic_all_plasmids.part_CP096911.1_acrif3_3	Anti_CRISPR	acrif3	12000	12874	58791	0.21154598492966611
pa01662_33	CP093359.1	11990	12021	plus	100	32	0	0	32	11990	12021	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrie1_2	Anti_CRISPR	acrie1	11553	12529	47045	0.25594643426506536
pa01662_33	CP093359.1	11990	12021	plus	100	32	0	0	32	11990	12021	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrif3_3	Anti_CRISPR	acrif3	11878	12529	47045	0.25940057391858856
pa01662_33	CP086017.1	14064	14095	plus	100	32	0	0	32	14064	14095	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrie1_2	Anti_CRISPR	acrie1	13627	14810	50542	0.2813204859324918
pa01662_33	CP086017.1	14064	14095	plus	100	32	0	0	32	14064	14095	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrif3_3	Anti_CRISPR	acrif3	13952	14810	50542	0.2845356337303629
pa01662_33	CP078000.1	60780	60749	minus	100	32	0	0	32	60749	60780	GCA_019857545.1_ASM1985754v1_genomic_all_plasmids.part_CP078000.1_acrif3_2	Anti_CRISPR	acrif3	60479	60901	106677	0.5689136364914649
pa01662_33	CP077996.1	7301	7332	plus	100	32	0	0	32	7301	7332	GCA_019857505.1_ASM1985750v1_genomic_all_plasmids.part_CP077996.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	52982	0.14069872786984258
pa01662_33	CP077996.1	7301	7332	plus	100	32	0	0	32	7301	7332	GCA_019857505.1_ASM1985750v1_genomic_all_plasmids.part_CP077996.1_acrif3_3	Anti_CRISPR	acrif3	7180	8054	52982	0.14376580725529425
pa01662_33	CP077989.1	7301	7332	plus	100	32	0	0	32	7301	7332	GCA_019857485.1_ASM1985748v1_genomic_all_plasmids.part_CP077989.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	53490	0.1393624976631146
pa01662_33	CP077989.1	7301	7332	plus	100	32	0	0	32	7301	7332	GCA_019857485.1_ASM1985748v1_genomic_all_plasmids.part_CP077989.1_acrif3_3	Anti_CRISPR	acrif3	7180	8054	53490	0.14240044868199664
pa01662_33	CP077979.1	6288	6319	plus	100	32	0	0	32	6288	6319	GCA_019857425.1_ASM1985742v1_genomic_all_plasmids.part_CP077979.1_acrie1_2	Anti_CRISPR	acrie1	5851	7041	49797	0.12944554892865032
pa01662_33	CP077979.1	6288	6319	plus	100	32	0	0	32	6288	6319	GCA_019857425.1_ASM1985742v1_genomic_all_plasmids.part_CP077979.1_acrif3_3	Anti_CRISPR	acrif3	6176	7041	49797	0.1327087977187381
pa01662_33	CP077973.1	7286	7317	plus	100	32	0	0	32	7286	7317	GCA_019857405.1_ASM1985740v1_genomic_all_plasmids.part_CP077973.1_acrie1_2	Anti_CRISPR	acrie1	6840	8039	53592	0.13881736080011942
pa01662_33	CP077973.1	7286	7317	plus	100	32	0	0	32	7286	7317	GCA_019857405.1_ASM1985740v1_genomic_all_plasmids.part_CP077973.1_acrif3_3	Anti_CRISPR	acrif3	7165	8039	53592	0.14184952978056425
pa01662_33	CP065414.1	7323	7354	plus	100	32	0	0	32	7323	7354	GCA_015832055.1_ASM1583205v1_genomic_all_plasmids.part_CP065414.1_acrie1_2	Anti_CRISPR	acrie1	6877	8076	48110	0.1554042818540844
pa01662_33	CP065414.1	7323	7354	plus	100	32	0	0	32	7323	7354	GCA_015832055.1_ASM1583205v1_genomic_all_plasmids.part_CP065414.1_acrif3_3	Anti_CRISPR	acrif3	7202	8076	48110	0.15878195801288714
pa01662_33	CP049162.1	5278	5309	plus	100	32	0	0	32	5278	5309	GCA_011045375.1_ASM1104537v1_genomic_all_plasmids.part_CP049162.1_acrie1_2	Anti_CRISPR	acrie1	4841	6031	50128	0.10844238748803064
pa01662_33	CP049162.1	5278	5309	plus	100	32	0	0	32	5278	5309	GCA_011045375.1_ASM1104537v1_genomic_all_plasmids.part_CP049162.1_acrif3_3	Anti_CRISPR	acrif3	5166	6031	50128	0.11168408873284393
pa01997_16	CP171940.1	13699	13730	plus	100	32	0	0	32	13699	13730	GCA_053372515.1_ASM5337251v1_genomic_all_plasmids.part_CP171940.1_acrie1_2	Anti_CRISPR	acrie1	13671	14854	49638	0.28733027116322174
pa01997_16	CP171936.1	12457	12488	plus	100	32	0	0	32	12457	12488	GCA_053372505.1_ASM5337250v1_genomic_all_plasmids.part_CP171936.1_acrie1_2	Anti_CRISPR	acrie1	12429	13612	48394	0.26905194858866804
pa01997_16	CP171932.1	12462	12493	plus	100	32	0	0	32	12462	12493	GCA_053372495.1_ASM5337249v1_genomic_all_plasmids.part_CP171932.1_acrie1_2	Anti_CRISPR	acrie1	12434	13617	48400	0.26912190082644627
pa01997_16	CP171924.1	12461	12492	plus	100	32	0	0	32	12461	12492	GCA_053372475.1_ASM5337247v1_genomic_all_plasmids.part_CP171924.1_acrie1_2	Anti_CRISPR	acrie1	12433	13616	48264	0.2698595226255594
pa01997_16	CP171912.1	12461	12492	plus	100	32	0	0	32	12461	12492	GCA_053360815.1_ASM5336081v1_genomic_all_plasmids.part_CP171912.1_acrie1_2	Anti_CRISPR	acrie1	12433	13616	48426	0.26895675876595215
pa01997_16	CP171891.1	13664	13695	plus	100	32	0	0	32	13664	13695	GCA_053360785.1_ASM5336078v1_genomic_all_plasmids.part_CP171891.1_acrie1_2	Anti_CRISPR	acrie1	13636	14826	49387	0.28815275274869906
pa01997_16	CP171889.1	13665	13696	plus	100	32	0	0	32	13665	13696	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrie1_2	Anti_CRISPR	acrie1	13637	14827	49387	0.2881730009921639
pa01997_16	CP171967.1	14581	14612	plus	100	32	0	0	32	14581	14612	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrie1_2	Anti_CRISPR	acrie1	14553	15743	48860	0.31002865329512896
pa01997_16	CP195765.1	6907	6938	plus	100	32	0	0	32	6907	6938	GCA_051416385.1_ASM5141638v1_genomic_all_plasmids.part_CP195765.1_acrie1_2	Anti_CRISPR	acrie1	6879	8078	52449	0.14258613128944309
pa01997_16	CP158573.1	1773	1804	plus	100	32	0	0	32	1773	1804	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrie1_2	Anti_CRISPR	acrie1	1745	2944	48972	0.04787429551580495
pa01997_16	CP151649.1	5431	5462	plus	100	32	0	0	32	5431	5462	GCA_038397815.1_ASM3839781v1_genomic_all_plasmids.part_CP151649.1_acrie1_2	Anti_CRISPR	acrie1	5403	6593	53629	0.11184247328870574
pa01997_16	CP123954.1	6883	6914	plus	100	32	0	0	32	6883	6914	GCA_029916825.1_ASM2991682v1_genomic_all_plasmids.part_CP123954.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	54119	0.13774275208337183
pa01997_16	CP096911.1	11703	11734	plus	100	32	0	0	32	11703	11734	GCA_027594985.1_ASM2759498v1_genomic_all_plasmids.part_CP096911.1_acrie1_2	Anti_CRISPR	acrie1	11675	12874	58791	0.2087819564219013
pa01997_16	CP090651.1	4869	4900	plus	100	32	0	0	32	4869	4900	GCA_023066865.1_ASM2306686v1_genomic_all_plasmids.part_CP090651.1_acrie1_3	Anti_CRISPR	acrie1	4841	5729	47541	0.11116720304579206
pa01997_16	CP093359.1	11581	11612	plus	100	32	0	0	32	11581	11612	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrie1_2	Anti_CRISPR	acrie1	11553	12529	47045	0.25594643426506536
pa01997_16	CP078000.1	61198	61167	minus	100	32	0	0	32	61167	61198	GCA_019857545.1_ASM1985754v1_genomic_all_plasmids.part_CP078000.1_acrie1_1	Anti_CRISPR	acrie1	60924	61226	106677	0.5725226618671316
pa01997_16	CP077996.1	6883	6914	plus	100	32	0	0	32	6883	6914	GCA_019857505.1_ASM1985750v1_genomic_all_plasmids.part_CP077996.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	52982	0.14069872786984258
pa01997_16	CP077989.1	6883	6914	plus	100	32	0	0	32	6883	6914	GCA_019857485.1_ASM1985748v1_genomic_all_plasmids.part_CP077989.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	53490	0.1393624976631146
pa01997_16	CP077979.1	5879	5910	plus	100	32	0	0	32	5879	5910	GCA_019857425.1_ASM1985742v1_genomic_all_plasmids.part_CP077979.1_acrie1_2	Anti_CRISPR	acrie1	5851	7041	49797	0.12944554892865032
pa01997_16	CP077973.1	6868	6899	plus	100	32	0	0	32	6868	6899	GCA_019857405.1_ASM1985740v1_genomic_all_plasmids.part_CP077973.1_acrie1_2	Anti_CRISPR	acrie1	6840	8039	53592	0.13881736080011942
pa01997_16	CP065414.1	6905	6936	plus	100	32	0	0	32	6905	6936	GCA_015832055.1_ASM1583205v1_genomic_all_plasmids.part_CP065414.1_acrie1_2	Anti_CRISPR	acrie1	6877	8076	48110	0.1554042818540844
pa01997_16	CP049162.1	4869	4900	plus	100	32	0	0	32	4869	4900	GCA_011045375.1_ASM1104537v1_genomic_all_plasmids.part_CP049162.1_acrie1_2	Anti_CRISPR	acrie1	4841	6031	50128	0.10844238748803064
pa01997_16	CP174534.1	12676	12705	plus	100	30	0	0	32	12676	12705	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrie1_3	Anti_CRISPR	acrie1	12646	13829	64794	0.20430132419668487
pa01997_16	CP174534.1	26664	26693	plus	100	30	0	0	32	26664	26693	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrie1_4	Anti_CRISPR	acrie1	26634	27817	64794	0.42018551100410534
pa01997_16	CP086017.1	13657	13686	plus	100	30	0	0	32	13657	13686	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrie1_2	Anti_CRISPR	acrie1	13627	14810	50542	0.2813204859324918
pa02384_54	CP171940.1	13699	13730	plus	100	32	0	0	32	13699	13730	GCA_053372515.1_ASM5337251v1_genomic_all_plasmids.part_CP171940.1_acrie1_2	Anti_CRISPR	acrie1	13671	14854	49638	0.28733027116322174
pa02384_54	CP171936.1	12457	12488	plus	100	32	0	0	32	12457	12488	GCA_053372505.1_ASM5337250v1_genomic_all_plasmids.part_CP171936.1_acrie1_2	Anti_CRISPR	acrie1	12429	13612	48394	0.26905194858866804
pa02384_54	CP171932.1	12462	12493	plus	100	32	0	0	32	12462	12493	GCA_053372495.1_ASM5337249v1_genomic_all_plasmids.part_CP171932.1_acrie1_2	Anti_CRISPR	acrie1	12434	13617	48400	0.26912190082644627
pa02384_54	CP171924.1	12461	12492	plus	100	32	0	0	32	12461	12492	GCA_053372475.1_ASM5337247v1_genomic_all_plasmids.part_CP171924.1_acrie1_2	Anti_CRISPR	acrie1	12433	13616	48264	0.2698595226255594
pa02384_54	CP171912.1	12461	12492	plus	100	32	0	0	32	12461	12492	GCA_053360815.1_ASM5336081v1_genomic_all_plasmids.part_CP171912.1_acrie1_2	Anti_CRISPR	acrie1	12433	13616	48426	0.26895675876595215
pa02384_54	CP171891.1	13664	13695	plus	100	32	0	0	32	13664	13695	GCA_053360785.1_ASM5336078v1_genomic_all_plasmids.part_CP171891.1_acrie1_2	Anti_CRISPR	acrie1	13636	14826	49387	0.28815275274869906
pa02384_54	CP171889.1	13665	13696	plus	100	32	0	0	32	13665	13696	GCA_053360775.1_ASM5336077v1_genomic_all_plasmids.part_CP171889.1_acrie1_2	Anti_CRISPR	acrie1	13637	14827	49387	0.2881730009921639
pa02384_54	CP171967.1	14581	14612	plus	100	32	0	0	32	14581	14612	GCA_053360765.1_ASM5336076v1_genomic_all_plasmids.part_CP171967.1_acrie1_2	Anti_CRISPR	acrie1	14553	15743	48860	0.31002865329512896
pa02384_54	CP195765.1	6907	6938	plus	100	32	0	0	32	6907	6938	GCA_051416385.1_ASM5141638v1_genomic_all_plasmids.part_CP195765.1_acrie1_2	Anti_CRISPR	acrie1	6879	8078	52449	0.14258613128944309
pa02384_54	CP158573.1	1773	1804	plus	100	32	0	0	32	1773	1804	GCA_040268335.1_ASM4026833v1_genomic_all_plasmids.part_CP158573.1_acrie1_2	Anti_CRISPR	acrie1	1745	2944	48972	0.04787429551580495
pa02384_54	CP151649.1	5431	5462	plus	100	32	0	0	32	5431	5462	GCA_038397815.1_ASM3839781v1_genomic_all_plasmids.part_CP151649.1_acrie1_2	Anti_CRISPR	acrie1	5403	6593	53629	0.11184247328870574
pa02384_54	CP123954.1	6883	6914	plus	100	32	0	0	32	6883	6914	GCA_029916825.1_ASM2991682v1_genomic_all_plasmids.part_CP123954.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	54119	0.13774275208337183
pa02384_54	CP096911.1	11703	11734	plus	100	32	0	0	32	11703	11734	GCA_027594985.1_ASM2759498v1_genomic_all_plasmids.part_CP096911.1_acrie1_2	Anti_CRISPR	acrie1	11675	12874	58791	0.2087819564219013
pa02384_54	CP090651.1	4869	4900	plus	100	32	0	0	32	4869	4900	GCA_023066865.1_ASM2306686v1_genomic_all_plasmids.part_CP090651.1_acrie1_3	Anti_CRISPR	acrie1	4841	5729	47541	0.11116720304579206
pa02384_54	CP093359.1	11581	11612	plus	100	32	0	0	32	11581	11612	GCA_022649245.1_ASM2264924v1_genomic_all_plasmids.part_CP093359.1_acrie1_2	Anti_CRISPR	acrie1	11553	12529	47045	0.25594643426506536
pa02384_54	CP078000.1	61198	61167	minus	100	32	0	0	32	61167	61198	GCA_019857545.1_ASM1985754v1_genomic_all_plasmids.part_CP078000.1_acrie1_1	Anti_CRISPR	acrie1	60924	61226	106677	0.5725226618671316
pa02384_54	CP077996.1	6883	6914	plus	100	32	0	0	32	6883	6914	GCA_019857505.1_ASM1985750v1_genomic_all_plasmids.part_CP077996.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	52982	0.14069872786984258
pa02384_54	CP077989.1	6883	6914	plus	100	32	0	0	32	6883	6914	GCA_019857485.1_ASM1985748v1_genomic_all_plasmids.part_CP077989.1_acrie1_2	Anti_CRISPR	acrie1	6855	8054	53490	0.1393624976631146
pa02384_54	CP077979.1	5879	5910	plus	100	32	0	0	32	5879	5910	GCA_019857425.1_ASM1985742v1_genomic_all_plasmids.part_CP077979.1_acrie1_2	Anti_CRISPR	acrie1	5851	7041	49797	0.12944554892865032
pa02384_54	CP077973.1	6868	6899	plus	100	32	0	0	32	6868	6899	GCA_019857405.1_ASM1985740v1_genomic_all_plasmids.part_CP077973.1_acrie1_2	Anti_CRISPR	acrie1	6840	8039	53592	0.13881736080011942
pa02384_54	CP065414.1	6905	6936	plus	100	32	0	0	32	6905	6936	GCA_015832055.1_ASM1583205v1_genomic_all_plasmids.part_CP065414.1_acrie1_2	Anti_CRISPR	acrie1	6877	8076	48110	0.1554042818540844
pa02384_54	CP049162.1	4869	4900	plus	100	32	0	0	32	4869	4900	GCA_011045375.1_ASM1104537v1_genomic_all_plasmids.part_CP049162.1_acrie1_2	Anti_CRISPR	acrie1	4841	6031	50128	0.10844238748803064
pa02384_54	CP174534.1	12676	12705	plus	100	30	0	0	32	12676	12705	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrie1_3	Anti_CRISPR	acrie1	12646	13829	64794	0.20430132419668487
pa02384_54	CP174534.1	26664	26693	plus	100	30	0	0	32	26664	26693	GCA_052974785.1_ASM5297478v1_genomic_all_plasmids.part_CP174534.1_acrie1_4	Anti_CRISPR	acrie1	26634	27817	64794	0.42018551100410534
pa02384_54	CP086017.1	13657	13686	plus	100	30	0	0	32	13657	13686	GCA_020771755.1_ASM2077175v1_genomic_all_plasmids.part_CP086017.1_acrie1_2	Anti_CRISPR	acrie1	13627	14810	50542	0.2813204859324918
pa02476_18	CP171914.1	95454	95423	minus	100	32	0	0	32	95423	95454	GCA_053360825.1_ASM5336082v1_genomic_all_plasmids.part_CP171914.1_acrif3_2	Anti_CRISPR	acrif3	94611	95481	652698	0.14562017962365442
pa02476_18	CP171914.1	95454	95423	minus	100	32	0	0	32	95423	95454	GCA_053360825.1_ASM5336082v1_genomic_all_plasmids.part_CP171914.1_acrif5_3	Anti_CRISPR	acrif5	95024	95481	652698	0.14593655871475017
pa02476_18	CP171908.1	95458	95427	minus	100	32	0	0	32	95427	95458	GCA_053360795.1_ASM5336079v1_genomic_all_plasmids.part_CP171908.1_acrif3_2	Anti_CRISPR	acrif3	94615	95485	610585	0.15567038168313993
pa02476_18	CP171908.1	95458	95427	minus	100	32	0	0	32	95427	95458	GCA_053360795.1_ASM5336079v1_genomic_all_plasmids.part_CP171908.1_acrif5_3	Anti_CRISPR	acrif5	95028	95485	610585	0.1560085819337193
pa02517_5	CP171914.1	95423	95454	plus	100	32	0	0	32	95423	95454	GCA_053360825.1_ASM5336082v1_genomic_all_plasmids.part_CP171914.1_acrif3_2	Anti_CRISPR	acrif3	94611	95481	652698	0.14562017962365442
pa02517_5	CP171914.1	95423	95454	plus	100	32	0	0	32	95423	95454	GCA_053360825.1_ASM5336082v1_genomic_all_plasmids.part_CP171914.1_acrif5_3	Anti_CRISPR	acrif5	95024	95481	652698	0.14593655871475017
pa02517_5	CP171908.1	95427	95458	plus	100	32	0	0	32	95427	95458	GCA_053360795.1_ASM5336079v1_genomic_all_plasmids.part_CP171908.1_acrif3_2	Anti_CRISPR	acrif3	94615	95485	610585	0.15567038168313993
pa02517_5	CP171908.1	95427	95458	plus	100	32	0	0	32	95427	95458	GCA_053360795.1_ASM5336079v1_genomic_all_plasmids.part_CP171908.1_acrif5_3	Anti_CRISPR	acrif5	95028	95485	610585	0.1560085819337193
pa02593_35	CP181745.1	12347	12316	minus	100	32	0	0	32	12316	12347	GCA_050176625.1_ASM5017662v1_genomic_all_plasmids.part_CP181745.1_acrie6_2	Anti_CRISPR	acrie6	11984	12432	46439	0.26288249100971167
pa02593_35	CP181745.1	12347	12316	minus	100	32	0	0	32	12316	12347	GCA_050176625.1_ASM5017662v1_genomic_all_plasmids.part_CP181745.1_acrie7_3	Anti_CRISPR	acrie7	11662	12432	46439	0.2594155774241478
pa02593_35	CP181745.1	12347	12316	minus	100	32	0	0	32	12316	12347	GCA_050176625.1_ASM5017662v1_genomic_all_plasmids.part_CP181745.1_acrif1_4	Anti_CRISPR	acrif1	11401	12432	46439	0.25660543939361313
pa02593_35	CP181743.1	11534	11503	minus	100	32	0	0	32	11503	11534	GCA_050176295.1_ASM5017629v1_genomic_all_plasmids.part_CP181743.1_acrie6_2	Anti_CRISPR	acrie6	11171	11619	48173	0.23654329188549603
pa02593_35	CP181743.1	11534	11503	minus	100	32	0	0	32	11503	11534	GCA_050176295.1_ASM5017629v1_genomic_all_plasmids.part_CP181743.1_acrie7_3	Anti_CRISPR	acrie7	10849	11619	48173	0.23320117078031263
pa02593_35	CP181743.1	11534	11503	minus	100	32	0	0	32	11503	11534	GCA_050176295.1_ASM5017629v1_genomic_all_plasmids.part_CP181743.1_acrif1_4	Anti_CRISPR	acrif1	10588	11619	48173	0.23049218441865776
pa02593_35	CP075774.1	37817	37786	minus	100	32	0	0	32	37786	37817	GCA_028608605.1_ASM2860860v1_genomic_all_plasmids.part_CP075774.1_acrie6_2	Anti_CRISPR	acrie6	37454	37902	76528	0.492342671963203
pa02593_35	CP075774.1	37817	37786	minus	100	32	0	0	32	37786	37817	GCA_028608605.1_ASM2860860v1_genomic_all_plasmids.part_CP075774.1_acrie7_3	Anti_CRISPR	acrie7	37132	37902	76528	0.49023886681998746
pa02593_35	CP075774.1	37817	37786	minus	100	32	0	0	32	37786	37817	GCA_028608605.1_ASM2860860v1_genomic_all_plasmids.part_CP075774.1_acrif1_4	Anti_CRISPR	acrif1	36871	37902	76528	0.4885336086138407
pa02594_22	CP171914.1	95454	95423	minus	100	32	0	0	32	95423	95454	GCA_053360825.1_ASM5336082v1_genomic_all_plasmids.part_CP171914.1_acrif3_2	Anti_CRISPR	acrif3	94611	95481	652698	0.14562017962365442
pa02594_22	CP171914.1	95454	95423	minus	100	32	0	0	32	95423	95454	GCA_053360825.1_ASM5336082v1_genomic_all_plasmids.part_CP171914.1_acrif5_3	Anti_CRISPR	acrif5	95024	95481	652698	0.14593655871475017
pa02594_22	CP171908.1	95458	95427	minus	100	32	0	0	32	95427	95458	GCA_053360795.1_ASM5336079v1_genomic_all_plasmids.part_CP171908.1_acrif3_2	Anti_CRISPR	acrif3	94615	95485	610585	0.15567038168313993
pa02594_22	CP171908.1	95458	95427	minus	100	32	0	0	32	95427	95458	GCA_053360795.1_ASM5336079v1_genomic_all_plasmids.part_CP171908.1_acrif5_3	Anti_CRISPR	acrif5	95028	95485	610585	0.1560085819337193
pa02600_31	CP181745.1	12347	12316	minus	100	32	0	0	32	12316	12347	GCA_050176625.1_ASM5017662v1_genomic_all_plasmids.part_CP181745.1_acrie6_2	Anti_CRISPR	acrie6	11984	12432	46439	0.26288249100971167
pa02600_31	CP181745.1	12347	12316	minus	100	32	0	0	32	12316	12347	GCA_050176625.1_ASM5017662v1_genomic_all_plasmids.part_CP181745.1_acrie7_3	Anti_CRISPR	acrie7	11662	12432	46439	0.2594155774241478
pa02600_31	CP181745.1	12347	12316	minus	100	32	0	0	32	12316	12347	GCA_050176625.1_ASM5017662v1_genomic_all_plasmids.part_CP181745.1_acrif1_4	Anti_CRISPR	acrif1	11401	12432	46439	0.25660543939361313
pa02600_31	CP181743.1	11534	11503	minus	100	32	0	0	32	11503	11534	GCA_050176295.1_ASM5017629v1_genomic_all_plasmids.part_CP181743.1_acrie6_2	Anti_CRISPR	acrie6	11171	11619	48173	0.23654329188549603
pa02600_31	CP181743.1	11534	11503	minus	100	32	0	0	32	11503	11534	GCA_050176295.1_ASM5017629v1_genomic_all_plasmids.part_CP181743.1_acrie7_3	Anti_CRISPR	acrie7	10849	11619	48173	0.23320117078031263
pa02600_31	CP181743.1	11534	11503	minus	100	32	0	0	32	11503	11534	GCA_050176295.1_ASM5017629v1_genomic_all_plasmids.part_CP181743.1_acrif1_4	Anti_CRISPR	acrif1	10588	11619	48173	0.23049218441865776
pa02600_31	CP075774.1	37817	37786	minus	100	32	0	0	32	37786	37817	GCA_028608605.1_ASM2860860v1_genomic_all_plasmids.part_CP075774.1_acrie6_2	Anti_CRISPR	acrie6	37454	37902	76528	0.492342671963203
